external,year,test_1,session_3,session_4,test_2,dropout,outside_interaction,first_sessions
True,1,2,83.0,82.0,4.0,False,1.635432290258591,158
False,2,1,27.0,47.0,3.0,False,2.811756300166618,15
False,1,4,12.0,26.0,1.0,False,3.463503688743976,78
True,3,3,68.0,26.0,3.0,False,1.311354481622662,97
True,3,3,58.0,5.0,2.0,False,0.17284149793916206,73
False,1,2,60.0,55.0,4.0,False,2.975155903968719,98
True,3,4,52.0,54.0,5.0,False,2.748095536141276,169
False,3,3,39.0,51.0,3.0,True,1.4367410545186137,71
True,3,3,87.0,88.0,3.0,False,1.5112005150644827,132
True,3,2,55.0,50.0,3.0,False,3.035224896688562,24
False,3,5,2.0,24.0,5.0,False,0.6411662851411379,12
True,3,2,31.0,23.0,1.0,True,0.5653344338091189,85
True,1,5,17.0,59.0,2.0,True,0.6233782564898915,59
False,3,1,76.0,46.0,1.0,True,1.8228896433094284,168
True,3,3,1.0,34.0,1.0,False,0.6049452427870673,61
True,3,4,72.0,41.0,5.0,False,1.5058011668042195,88
True,3,1,84.0,33.0,4.0,False,1.3237431620136453,113
True,3,5,30.0,60.0,4.0,False,0.6411662851411379,141
True,3,4,71.0,56.0,3.0,False,1.9471214185035368,116
False,2,4,33.0,84.0,1.0,False,2.2003315378990966,159
False,1,2,27.0,36.0,2.0,False,3.43650694744266,4
True,2,3,59.0,2.0,1.0,True,0.6701881964815242,99
False,1,1,43.0,65.0,1.0,True,1.5060187598885262,156
False,2,4,60.0,96.0,5.0,False,2.1523668002056207,95
True,2,4,12.0,37.0,5.0,False,0.6467832264857079,18
True,3,4,12.0,23.0,5.0,False,0.6287776047501548,19
True,2,3,24.0,68.0,3.0,False,2.9618300189601996,73
False,1,1,42.0,51.0,2.0,False,3.4403163118324662,25
False,2,3,43.0,38.0,5.0,False,1.2355226302906432,146
True,3,5,79.0,25.0,4.0,False,1.70564720024604,139
True,1,4,46.0,3.0,1.0,True,0.17644106344600424,95
True,3,3,92.0,26.0,5.0,False,1.7362590954568828,120
False,2,1,59.0,51.0,2.0,False,3.5247274791656618,36
False,3,5,88.0,13.0,2.0,False,2.2309434331099394,150
True,1,5,77.0,87.0,5.0,False,1.1058915068362716,120
True,3,4,76.0,32.0,4.0,False,2.0063200388861526,125
True,3,5,10.0,44.0,3.0,False,0.5763507234139521,10
False,3,1,3.0,28.0,4.0,False,0.5295407834223195,9
True,2,2,62.0,6.0,2.0,False,3.1040674158898613,24
True,3,5,64.0,80.0,5.0,False,1.799484673313612,189
True,1,2,84.0,79.0,1.0,False,2.4820615501861196,115
True,2,5,81.0,59.0,5.0,False,1.9705263884993531,77
False,2,2,24.0,37.0,2.0,False,4.195852880264722,16
False,3,2,56.0,40.0,3.0,False,2.95262130631013,23
True,3,1,53.0,73.0,5.0,False,1.4119636937366473,100
True,3,2,57.0,43.0,3.0,False,1.9057108267721672,128
False,1,4,47.0,70.0,1.0,False,2.3947782230806536,126
False,2,2,30.0,73.0,2.0,True,1.0946576241471315,120
False,2,1,77.0,18.0,3.0,False,3.6480888820225434,147
True,3,4,69.0,66.0,4.0,False,1.794085325053349,122
True,2,5,10.0,9.0,3.0,False,0.8880398516588979,8
False,3,2,50.0,9.0,5.0,False,0.5956261332794407,62
True,3,2,79.0,29.0,5.0,False,2.4476402905854697,104
False,1,3,66.0,95.0,1.0,False,3.7295376746991327,13
True,2,5,25.0,6.0,1.0,True,0.0,89
True,3,1,68.0,53.0,3.0,False,1.9815426781041863,120
False,2,1,8.0,34.0,3.0,False,0.5819676647585221,21
False,2,5,6.0,22.0,5.0,False,0.8880398516588979,19
True,1,1,72.0,3.0,2.0,False,0.4321037448479052,135
False,1,2,48.0,65.0,2.0,True,2.3414141371269146,173
True,3,4,35.0,29.0,1.0,True,0.38889337036311467,63
False,2,2,40.0,35.0,4.0,False,2.4696728697951364,32
True,1,2,43.0,49.0,2.0,False,4.224874791605109,18
True,3,1,89.0,83.0,5.0,False,2.0130917779325657,78
True,3,5,6.0,38.0,4.0,False,0.8880398516588979,18
False,1,1,21.0,31.0,2.0,False,2.294604197135282,13
True,2,5,80.0,69.0,1.0,True,1.210745269508677,163
False,1,2,51.0,50.0,4.0,False,2.768973317649099,22
False,3,3,51.0,42.0,4.0,False,3.962650170039759,97
True,1,2,20.0,44.0,1.0,False,0.2427440063874323,47
False,3,1,36.0,34.0,2.0,False,3.8184109856750545,25
False,2,2,32.0,47.0,2.0,False,1.4342138660306207,9
True,1,5,86.0,1.0,3.0,False,2.042113689272952,163
False,2,1,56.0,85.0,5.0,False,2.3828247288582842,115
False,2,3,74.0,3.0,3.0,False,1.906625753962934,105
True,2,2,71.0,85.0,2.0,False,2.5511216624717252,38
True,1,5,61.0,30.0,3.0,False,0.9362221824366805,11
True,1,1,62.0,83.0,5.0,False,0.6645712551369543,135
True,2,4,13.0,78.0,5.0,False,1.388558723740831,94
True,3,4,26.0,5.0,1.0,True,0.7169981364731569,88
True,1,2,0.0,26.0,1.0,True,0.38889337036311467,65
True,3,4,91.0,46.0,4.0,False,2.0711356006133386,67
True,3,4,4.0,21.0,5.0,False,0.3350940982407621,18
False,2,1,45.0,46.0,4.0,False,3.2254270313116993,43
False,3,2,46.0,53.0,1.0,False,3.4241182670516763,42
False,2,5,10.0,14.0,5.0,False,0.5295407834223195,18
True,1,5,25.0,69.0,5.0,False,1.1527014468279042,39
True,1,4,75.0,16.0,1.0,False,0.7537792450788251,87
False,2,3,42.0,73.0,5.0,False,0.6121443738007516,29
True,3,5,63.0,40.0,5.0,False,1.894694537167334,89
True,2,2,78.0,79.0,3.0,False,1.6656089993008205,72
False,2,4,47.0,19.0,5.0,False,2.051757588091635,118
False,2,5,6.0,40.0,3.0,False,0.5295407834223195,20
True,2,1,74.0,32.0,5.0,False,1.6754704912038108,126
False,1,2,28.0,98.0,2.0,False,2.4158735976727836,170
True,2,4,42.0,50.0,4.0,False,0.9578273696790758,61
True,1,4,57.0,81.0,5.0,False,1.635432290258591,110
True,2,5,11.0,58.0,5.0,False,1.3719254927914277,89
True,2,5,55.0,45.0,1.0,True,1.0010377441638663,166
True,3,2,64.0,53.0,5.0,False,2.4710452605812865,96
False,2,1,40.0,51.0,2.0,False,4.011267686986155,14
True,2,4,52.0,25.0,5.0,False,1.8420500627468246,114
False,1,1,42.0,71.0,5.0,False,3.6565779831393836,87
True,2,3,11.0,47.0,5.0,False,3.9158402300481265,105
False,3,5,43.0,34.0,5.0,False,1.46439057507285,151
False,3,5,11.0,46.0,5.0,False,0.5295407834223195,19
False,3,1,2.0,26.0,5.0,False,0.27027853651357636,13
False,1,5,58.0,78.0,1.0,True,0.9046730826083011,176
True,3,2,50.0,32.0,3.0,False,0.9578273696790758,50
False,3,3,26.0,27.0,3.0,False,1.3527650733540315,10
False,3,2,43.0,34.0,2.0,False,2.2171823619328066,24
False,3,4,78.0,43.0,3.0,False,1.8589008867805348,134
False,3,1,4.0,42.0,4.0,False,0.5529457534181358,19
True,2,2,52.0,68.0,2.0,False,2.3247809061775113,153
False,2,2,51.0,38.0,2.0,False,3.2406878714749525,15
True,1,2,8.0,20.0,3.0,True,0.38889337036311467,72
True,3,1,7.0,32.0,5.0,False,0.3294771568961921,104
False,3,2,86.0,13.0,3.0,False,2.6112574874718777,56
True,2,5,45.0,52.0,1.0,False,2.4186183792450837,166
True,2,5,7.0,37.0,3.0,False,0.44671959995958055,8
True,3,2,63.0,36.0,4.0,False,0.2904688735698316,95
False,3,4,1.0,10.0,4.0,False,0.6053726347543384,21
False,3,1,2.0,25.0,5.0,False,0.6701881964815242,12
False,2,1,29.0,92.0,3.0,False,1.3235255689293384,92
True,1,1,11.0,33.0,4.0,False,1.2008837776056869,72
False,3,1,25.0,52.0,2.0,False,3.2636576553021555,35
True,2,5,74.0,41.0,5.0,False,1.5168174564090526,126
False,1,1,98.0,61.0,5.0,False,3.5091588310337656,46
True,1,3,32.0,19.0,1.0,True,0.3641160095811484,83
False,3,4,72.0,3.0,5.0,False,1.346930538925155,147
True,1,1,66.0,25.0,4.0,False,0.8954141163568989,54
False,2,3,66.0,15.0,2.0,False,1.8931045532968775,183
True,3,5,48.0,77.0,3.0,False,1.1169077964411047,85
True,3,1,54.0,35.0,1.0,False,0.5257236248311705,64
False,1,1,44.0,49.0,2.0,False,4.209523736557519,49
True,3,2,50.0,63.0,2.0,False,2.135951162340524,111
True,1,3,80.0,68.0,5.0,False,1.2557854983750005,31
True,3,3,64.0,79.0,5.0,False,1.629815348914021,69
True,1,4,89.0,15.0,4.0,False,1.0589365047884345,132
True,3,5,3.0,32.0,3.0,False,0.4523365413041506,11
False,3,4,80.0,44.0,5.0,False,1.7470577919774095,136
True,2,4,66.0,20.0,5.0,False,1.2823325702822759,127
True,1,1,83.0,92.0,2.0,False,3.786209106593755,143
True,1,2,11.0,14.0,3.0,True,0.12963112345437156,82
True,3,2,49.0,38.0,2.0,False,3.564330493942268,12
True,2,1,28.0,51.0,2.0,False,3.9188026047047333,18
False,3,1,2.0,52.0,1.0,False,0.5295407834223195,16
False,3,5,10.0,56.0,1.0,False,0.8232242899317121,7
True,3,4,56.0,6.0,4.0,False,2.965512005150036,104
True,1,2,26.0,52.0,2.0,False,3.3539033570642274,22
False,1,1,42.0,34.0,1.0,False,2.624298947115781,13
True,3,2,24.0,14.0,3.0,True,0.6233782564898915,67
False,3,3,54.0,18.0,5.0,False,2.922227004183594,152
False,2,3,67.0,25.0,1.0,False,1.7100668844887768,114
True,3,5,42.0,71.0,5.0,True,0.5185244938174862,117
True,3,5,67.0,46.0,5.0,False,3.023991013999422,166
True,3,5,68.0,27.0,1.0,False,2.300003545395545,138
True,2,5,11.0,2.0,2.0,False,3.1522497466676436,158
True,3,4,6.0,23.0,3.0,False,0.6053726347543384,6
True,1,3,59.0,34.0,3.0,False,0.9708610351216368,134
False,3,4,69.0,75.0,3.0,False,1.3361318424046285,191
False,3,5,9.0,42.0,2.0,False,0.7584087282045263,21
True,2,1,25.0,53.0,2.0,False,3.8357638281576873,113
False,3,1,13.0,27.0,5.0,False,0.4523365413041506,14
True,1,2,4.0,29.0,4.0,False,1.0277298781273458,110
True,3,1,49.0,42.0,4.0,False,2.1471850450296643,26
False,2,5,60.0,1.0,2.0,False,1.8820882636920442,148
True,2,1,26.0,49.0,1.0,False,3.0473959839952385,33
True,2,4,41.0,90.0,5.0,False,1.95951009889452,146
True,2,1,34.0,65.0,4.0,False,0.5257236248311705,102
True,3,5,64.0,77.0,2.0,True,1.8228896433094284,152
False,1,3,44.0,61.0,2.0,False,3.411076807407773,83
False,2,2,32.0,49.0,2.0,False,2.8705197343806206,130
True,2,4,97.0,72.0,3.0,False,1.5238067885397726,70
False,3,4,35.0,65.0,1.0,True,1.047847684155499,90
True,3,1,70.0,45.0,3.0,False,1.3471481320094616,90
True,2,5,62.0,75.0,2.0,False,0.8410123185829584,128
True,1,5,47.0,50.0,3.0,False,0.5405570730271527,125
True,1,5,78.0,82.0,1.0,False,0.6053726347543384,143
True,3,3,55.0,73.0,5.0,False,1.629815348914021,87
True,3,5,88.0,29.0,5.0,False,1.6244160006537578,102
True,3,1,53.0,79.0,3.0,False,2.359419758862468,107
True,1,3,25.0,14.0,1.0,True,0.3641160095811484,85
False,3,2,45.0,23.0,5.0,False,1.864300235040798,187
True,1,4,75.0,25.0,4.0,False,2.5702820819091214,151
True,3,5,71.0,79.0,4.0,False,1.7760797033177957,81
True,1,2,40.0,6.0,3.0,False,1.1529190399122111,103
False,2,1,9.0,47.0,3.0,False,0.7059818468683237,12
True,3,1,5.0,7.0,1.0,False,0.35849906823657846,130
True,2,2,27.0,33.0,2.0,False,4.559968889845871,34
True,3,1,40.0,5.0,1.0,True,0.0,80
True,1,3,74.0,37.0,3.0,False,1.200571376066508,122
False,2,1,38.0,49.0,4.0,False,3.5575587548958545,32
False,3,5,78.0,35.0,4.0,False,1.184053135545197,160
False,3,3,73.0,52.0,3.0,True,1.693258519855057,115
True,3,5,86.0,66.0,5.0,False,1.5762336698759754,163
True,3,5,42.0,97.0,5.0,False,0.4771139020861168,176
False,2,1,69.0,56.0,5.0,False,2.505466520181936,163
False,3,5,12.0,38.0,3.0,False,0.5171521030313363,7
True,3,4,84.0,69.0,1.0,False,2.035341950226539,136
False,3,1,53.0,32.0,3.0,False,3.6457792866188568,14
True,3,5,34.0,95.0,5.0,False,0.7363761489948599,68
True,3,1,89.0,56.0,3.0,False,2.0007030975415825,70
False,2,1,62.0,28.0,5.0,False,0.2427440063874323,116
True,2,1,78.0,82.0,4.0,False,2.5716544726952715,115
False,3,5,10.0,52.0,2.0,False,0.6411662851411379,16
True,3,2,3.0,42.0,5.0,False,0.8412299116672652,100
False,1,5,78.0,53.0,2.0,False,3.4707106139590027,83
False,2,1,43.0,39.0,3.0,False,2.3758353967275645,134
True,2,5,66.0,19.0,2.0,True,0.17644106344600424,87
True,3,5,94.0,39.0,3.0,False,2.3180091671310983,92
False,3,4,9.0,25.0,4.0,False,0.7115987882128937,3
True,2,4,80.0,64.0,5.0,False,1.4353686637324636,84
False,2,5,59.0,61.0,1.0,False,1.3637813629588647,125
True,1,4,75.0,43.0,2.0,False,1.1830957489544405,132
True,3,2,75.0,21.0,5.0,False,1.6532203189098373,75
True,3,4,67.0,40.0,3.0,False,2.2588105467484825,66
True,3,5,23.0,90.0,2.0,False,3.2982965079871116,17
True,1,1,42.0,1.0,1.0,False,0.47799875764877126,157
False,3,4,22.0,43.0,5.0,False,3.0401890587802116,93
True,1,5,31.0,87.0,4.0,False,1.523589195455466,85
False,1,2,27.0,53.0,3.0,False,3.9408351839143996,23
False,3,5,11.0,36.0,1.0,False,0.5819676647585221,8
False,2,5,66.0,11.0,1.0,False,0.9238335020456974,127
True,1,1,43.0,35.0,3.0,False,2.775745056695512,26
True,1,4,37.0,4.0,4.0,False,1.0517373737747502,29
False,2,1,58.0,85.0,1.0,False,2.1759893632857437,98
False,3,1,13.0,38.0,5.0,False,0.73500375820871,13
False,1,1,33.0,32.0,2.0,False,3.0815996505115812,45
False,3,4,5.0,23.0,2.0,False,0.7059818468683237,11
False,3,1,1.0,22.0,5.0,False,0.5529457534181358,17
False,2,4,77.0,57.0,4.0,False,2.3713732530848373,146
False,3,3,60.0,75.0,5.0,False,3.1122115457224244,172
True,3,3,76.0,23.0,3.0,False,2.1289618302098043,144
False,3,2,61.0,32.0,5.0,False,0.470509502522678,17
True,3,2,62.0,64.0,1.0,False,1.5361954689307558,118
True,1,1,30.0,34.0,3.0,False,2.8463951528515747,39
False,2,2,27.0,54.0,3.0,False,1.9403496794571238,4
True,3,5,39.0,12.0,1.0,True,0.48251325034638004,107
True,1,2,27.0,4.0,2.0,True,0.5405570730271527,90
True,1,2,30.0,22.0,2.0,True,0.5653344338091189,69
True,1,3,37.0,4.0,1.0,True,0.3060721869003758,78
True,3,5,61.0,53.0,5.0,False,1.5886223502669583,16
True,3,5,4.0,33.0,1.0,False,0.5171521030313363,10
False,3,4,3.0,2.0,2.0,False,2.1582013346344975,113
False,2,1,46.0,36.0,2.0,False,3.6223743166230404,22
False,2,5,54.0,93.0,5.0,False,1.7124189392924531,127
True,2,5,72.0,48.0,4.0,False,1.3831593754805678,88
True,1,4,78.0,47.0,1.0,False,1.8422676558311315,90
False,3,5,57.0,83.0,2.0,True,0.7885854372467558,82
True,3,3,7.0,36.0,5.0,False,1.9649094471547832,85
True,2,1,76.0,37.0,4.0,False,1.4945672841150794,174
True,3,1,81.0,27.0,3.0,False,1.6766252889056537,95
False,2,5,7.0,54.0,4.0,False,0.6411662851411379,22
True,2,2,14.0,46.0,1.0,False,3.9214571713926967,72
True,3,5,55.0,12.0,1.0,True,0.3528821268920085,89
True,3,5,72.0,26.0,4.0,False,2.193994985021297,132
True,3,2,8.0,53.0,5.0,False,0.9506282386653915,140
False,3,5,7.0,56.0,3.0,False,0.3999096599679479,7
True,3,5,91.0,31.0,4.0,False,0.8646348816630816,105
True,1,5,51.0,31.0,1.0,False,0.27027853651357636,158
True,1,4,10.0,59.0,1.0,False,1.141685157223071,154
False,3,5,59.0,35.0,5.0,False,2.2543484031057557,120
False,3,5,71.0,73.0,5.0,False,2.4186183792450837,167
True,1,2,21.0,35.0,2.0,False,3.2348533370460757,23
False,3,1,4.0,39.0,2.0,False,0.6177613151453216,8
False,1,2,54.0,40.0,2.0,False,3.5575587548958545,35
False,2,2,21.0,44.0,3.0,False,2.2588105467484825,25
False,2,4,3.0,25.0,2.0,False,0.44671959995958055,15
True,3,1,72.0,20.0,5.0,False,1.9525207667638,122
True,1,2,29.0,30.0,1.0,False,3.312057579164245,26
False,3,1,58.0,50.0,4.0,False,4.129664927751387,18
False,3,1,53.0,94.0,1.0,True,1.1171253895254116,113
True,1,3,68.0,52.0,4.0,False,0.7777867407262294,146
True,1,1,84.0,63.0,2.0,True,0.2592622469087431,153
False,3,5,7.0,17.0,3.0,False,0.6467832264857079,6
False,1,1,89.0,88.0,3.0,False,1.140530359521228,76
True,1,5,85.0,49.0,5.0,False,2.276598575399729,113
True,1,2,21.0,13.0,1.0,True,0.3060721869003758,103
False,3,5,9.0,40.0,2.0,False,0.42331462996376423,14
False,2,1,23.0,42.0,2.0,False,2.0877688315627414,12
True,2,1,78.0,47.0,1.0,False,2.0655186592687684,110
True,3,4,96.0,72.0,5.0,False,1.3307324941443652,106
False,1,5,84.0,82.0,3.0,False,3.481726903563836,124
True,3,2,56.0,57.0,3.0,False,1.523589195455466,149
False,1,2,39.0,41.0,3.0,False,4.018039426032568,18
True,3,5,36.0,1.0,4.0,False,0.47799875764877126,56
False,3,5,6.0,46.0,3.0,False,0.27027853651357636,6
False,2,2,8.0,24.0,3.0,False,1.5703991354470985,135
True,3,2,65.0,7.0,1.0,False,1.46439057507285,141
False,1,2,99.0,50.0,1.0,False,2.752122493615389,68
False,3,1,13.0,40.0,1.0,False,0.4523365413041506,8
True,2,5,41.0,24.0,5.0,False,2.5288714901777523,138
True,1,2,71.0,63.0,2.0,True,1.2355226302906432,115
True,3,5,10.0,50.0,4.0,False,0.3350940982407621,3
False,3,1,4.0,18.0,2.0,False,0.7584087282045263,12
True,2,4,25.0,29.0,1.0,False,3.204241441835233,97
True,2,1,60.0,45.0,2.0,False,0.5419294638133025,86
True,3,5,6.0,49.0,2.0,False,0.5819676647585221,17
False,2,1,4.0,16.0,5.0,False,2.1332063807682244,90
False,3,5,70.0,6.0,1.0,False,2.0477306306175223,171
False,3,4,5.0,27.0,3.0,False,0.3999096599679479,2
False,1,1,21.0,34.0,1.0,False,2.2338155928822094,6
True,2,1,77.0,38.0,2.0,False,2.501221969623516,143
True,1,4,75.0,59.0,3.0,False,2.3236261084756684,86
False,2,5,50.0,23.0,2.0,False,1.9428768679451167,135
False,1,2,58.0,52.0,2.0,False,4.030428106423551,29
True,3,5,83.0,33.0,1.0,False,1.1763240099080274,70
False,3,4,5.0,24.0,3.0,False,0.5763507234139521,5
False,2,3,78.0,22.0,3.0,True,1.1058915068362716,90
False,1,3,44.0,17.0,5.0,False,2.606075732295921,108
False,2,1,34.0,40.0,1.0,False,4.000033804297015,35
True,3,3,19.0,23.0,5.0,False,0.8401999940484063,90
False,1,1,47.0,40.0,1.0,False,3.5467600583753285,41
False,3,4,18.0,99.0,3.0,True,0.7777867407262293,115
False,1,2,28.0,48.0,2.0,False,1.7292697633261631,37
True,2,1,36.0,47.0,4.0,False,1.1693647494054196,104
True,3,2,42.0,69.0,4.0,False,0.2427440063874323,124
True,1,1,29.0,74.0,2.0,False,3.2208746727846362,158
False,2,5,13.0,33.0,1.0,False,0.7059818468683237,18
False,1,2,98.0,3.0,3.0,False,3.2126031647521027,44
True,3,2,77.0,70.0,2.0,True,1.4367410545186137,183
False,3,1,9.0,43.0,4.0,False,0.4523365413041506,8
False,3,5,13.0,35.0,2.0,False,0.5295407834223195,19
True,2,3,29.0,3.0,1.0,True,0.48251325034638004,97
True,2,5,78.0,63.0,2.0,False,1.9772981275457662,143
False,1,1,49.0,36.0,2.0,False,3.562958103156118,25
True,3,2,48.0,48.0,1.0,False,2.1829786954164634,43
True,3,5,87.0,72.0,4.0,False,1.6878591715947937,79
False,3,5,40.0,33.0,3.0,True,0.8353953772383885,109
False,1,1,22.0,50.0,1.0,False,3.6817905300899634,27
False,2,2,47.0,50.0,2.0,False,2.840560618422698,26
True,1,5,47.0,98.0,3.0,False,0.830213622062432,90
True,2,4,55.0,43.0,5.0,False,2.1703724219411735,106
False,3,4,81.0,4.0,4.0,False,0.41558550432659436,114
False,3,5,5.0,48.0,3.0,False,0.5819676647585221,9
True,3,1,7.0,60.0,3.0,False,1.6836146210363736,101
True,3,2,65.0,88.0,2.0,False,1.698875461199627,166
False,3,1,48.0,49.0,2.0,False,2.163383089810454,12
True,2,1,70.0,27.0,3.0,False,1.864300235040798,101
True,1,5,31.0,10.0,5.0,False,1.2355226302906432,131
False,3,2,56.0,96.0,2.0,True,1.1887126902990104,108
True,1,3,69.0,82.0,3.0,False,1.1002745654917017,148
True,3,1,44.0,5.0,4.0,False,0.20404812460025054,62
True,3,5,67.0,56.0,1.0,False,1.3057375402780922,90
False,3,1,51.0,98.0,1.0,False,1.1707070685634573,146
True,2,2,88.0,45.0,2.0,False,1.7526747333219794,108
False,3,5,7.0,35.0,4.0,False,0.5295407834223195,8
False,1,4,88.0,25.0,1.0,False,2.629698295376044,81
False,3,2,59.0,48.0,3.0,False,2.8103839093804686,27
True,2,2,54.0,42.0,3.0,False,1.9099553773305873,38
False,2,5,75.0,58.0,4.0,False,2.847549950553418,128
True,2,3,57.0,31.0,1.0,False,2.606075732295921,139
False,3,4,43.0,32.0,1.0,False,2.5354256361398586,97
True,1,5,78.0,69.0,1.0,True,1.9057108267721672,116
True,1,1,98.0,22.0,4.0,False,2.029725008881969,99
True,1,2,64.0,60.0,4.0,False,1.559600438926572,73
False,2,1,24.0,52.0,2.0,False,4.012640077772305,22
True,2,4,31.0,18.0,2.0,True,0.49374713303552,79
True,1,2,4.0,73.0,1.0,False,3.7337822252575523,104
False,1,2,23.0,33.0,2.0,False,3.4943331770391257,7
True,3,4,93.0,39.0,5.0,False,1.882305856776351,112
False,3,4,58.0,92.0,4.0,False,2.0833066879200146,119
False,2,1,54.0,44.0,2.0,False,1.6050379881320547,7
True,3,4,76.0,45.0,5.0,False,2.0891412223488914,144
True,3,5,85.0,91.0,1.0,False,1.6241984075694509,166
True,3,5,2.0,38.0,2.0,False,0.35849906823657846,15
False,2,1,60.0,16.0,5.0,False,0.7612685002049185,130
False,2,2,32.0,51.0,4.0,False,3.5467600583753285,16
True,3,1,46.0,43.0,2.0,False,3.771601045683422,38
False,2,1,43.0,33.0,3.0,False,2.187005652890577,37
True,2,5,53.0,98.0,5.0,False,1.5114181081487894,99
True,3,5,73.0,16.0,4.0,False,1.0130414919875683,63
False,2,5,70.0,92.0,5.0,False,2.0835242810043213,154
True,3,3,83.0,31.0,1.0,True,0.7998193199358958,150
True,3,1,3.0,56.0,5.0,False,0.5405570730271527,21
True,1,5,18.0,62.0,2.0,False,3.8868183187077405,138
True,3,1,58.0,79.0,4.0,False,1.7636910229268126,78
True,2,5,43.0,16.0,1.0,True,0.7169981364731569,86
False,2,5,20.0,16.0,4.0,False,1.3347169922184883,44
True,3,4,2.0,1.0,5.0,False,0.9266207430179874,99
False,3,1,34.0,54.0,3.0,False,2.1221900911633913,25
False,3,2,44.0,47.0,1.0,True,0.5185244938174862,118
True,2,5,64.0,19.0,1.0,False,1.9248712462095636,124
True,3,4,3.0,37.0,2.0,False,0.46472522169513364,7
True,2,4,75.0,74.0,4.0,False,1.7016202427719267,182
False,3,5,6.0,14.0,4.0,False,0.4523365413041506,6
True,1,2,93.0,6.0,5.0,False,0.7473924385996931,112
False,2,5,11.0,22.0,3.0,False,0.44671959995958055,10
True,1,3,49.0,47.0,3.0,False,0.8714066207094947,56
False,2,4,82.0,86.0,1.0,False,2.8047669680358984,65
True,2,5,11.0,10.0,1.0,False,0.7818136982003427,75
True,3,5,49.0,28.0,1.0,True,2.035341950226539,137
False,2,1,59.0,47.0,3.0,False,3.1162385031965374,33
True,1,5,36.0,4.0,2.0,True,0.3060721869003758,91
False,3,5,22.0,61.0,1.0,True,1.4367410545186137,85
True,3,1,20.0,10.0,2.0,False,0.2427440063874323,102
True,3,4,51.0,27.0,4.0,False,1.782851442364209,96
True,3,5,81.0,32.0,4.0,False,1.370553102005278,118
False,3,1,37.0,37.0,2.0,False,1.5762336698759754,28
True,2,1,35.0,40.0,2.0,False,2.3126098188708353,8
True,3,5,35.0,53.0,5.0,False,1.3059551333623989,81
True,2,4,92.0,6.0,5.0,False,2.6776630330695204,91
True,2,4,47.0,16.0,2.0,True,0.49374713303552,100
True,1,2,22.0,32.0,4.0,False,3.6001241443290675,20
True,3,4,96.0,45.0,3.0,False,2.040741298486802,104
True,3,5,25.0,63.0,3.0,False,0.900428532049881,59
True,1,1,28.0,37.0,4.0,False,2.6119102667247978,19
False,3,4,4.0,51.0,2.0,False,0.5295407834223195,17
True,2,3,8.0,12.0,2.0,False,1.2355226302906432,123
False,1,2,30.0,39.0,2.0,False,2.646331526325447,30
True,3,4,49.0,70.0,4.0,False,1.9981759090535895,125
False,2,5,60.0,21.0,5.0,True,1.6824598233345305,127
False,2,5,82.0,47.0,1.0,False,1.723652821981593,149
True,3,4,65.0,78.0,5.0,False,2.135951162340524,112
True,3,3,97.0,62.0,3.0,False,2.0643638615669255,130
False,2,2,46.0,97.0,5.0,False,2.4654283192367163,120
True,3,4,70.0,67.0,4.0,False,2.0063200388861526,95
False,1,2,51.0,53.0,4.0,False,3.5285368435554685,16
True,1,4,80.0,15.0,3.0,False,1.4713799072035698,187
False,1,2,23.0,49.0,1.0,False,2.188378043676727,22
False,1,5,41.0,95.0,5.0,False,2.094758163693461,160
False,3,5,8.0,32.0,5.0,False,0.48813019169095,14
False,3,1,52.0,94.0,2.0,True,0.7417754972551232,165
True,3,1,63.0,23.0,5.0,False,0.965316624805169,31
True,2,5,2.0,37.0,3.0,False,0.6287776047501548,5
False,2,1,44.0,38.0,3.0,False,3.1920703545285565,33
False,3,1,9.0,42.0,5.0,False,0.5763507234139521,3
False,2,5,12.0,37.0,4.0,False,0.6935931664773405,24
True,3,2,6.0,41.0,3.0,False,0.7226150778177269,154
False,3,3,80.0,55.0,2.0,False,2.117945540604971,176
False,2,1,31.0,39.0,2.0,False,2.075162558087452,19
False,2,1,38.0,44.0,2.0,False,2.2754437776978857,11
True,3,5,4.0,33.0,5.0,False,0.4523365413041506,8
True,2,3,96.0,60.0,2.0,False,0.8660072724492315,98
False,3,5,9.0,31.0,4.0,False,0.27027853651357636,4
True,2,2,34.0,38.0,2.0,False,3.17565471666346,31
True,2,5,4.0,52.0,4.0,False,0.4523365413041506,12
False,3,1,12.0,11.0,3.0,False,0.5529457534181358,11
False,2,5,58.0,54.0,5.0,False,2.1289618302098043,126
True,3,2,62.0,93.0,1.0,True,0.6949655572634905,175
False,3,2,15.0,78.0,3.0,False,2.9479415695830964,121
True,1,1,56.0,40.0,2.0,False,2.7465055522708193,43
True,2,2,13.0,19.0,1.0,True,0.7530093799442631,89
True,3,3,54.0,31.0,5.0,False,1.9124825658185807,122
True,1,5,39.0,51.0,3.0,True,0.7998193199358958,89
True,2,5,84.0,1.0,3.0,False,0.878895875835588,121
False,1,1,20.0,30.0,2.0,False,3.760367162994282,27
True,2,2,25.0,48.0,2.0,False,2.7591118257461087,18
True,1,3,41.0,8.0,5.0,False,1.388558723740831,46
True,2,5,10.0,11.0,4.0,False,0.73500375820871,14
True,3,4,65.0,20.0,4.0,False,1.8118733537045952,134
True,1,2,37.0,26.0,3.0,True,0.17644106344600424,69
True,3,2,66.0,22.0,4.0,False,2.2173999550171133,97
