external,year,test_1,session_3,session_4,test_2,session_5,test_3,dropout,outside_interaction,first_sessions
False,3,1,33.0,40.0,2.0,68.0,4.0,False,6.310303754804334,37
False,1,5,21.0,84.0,2.0,3.0,1.0,False,5.8659877123082556,169
True,2,5,12.0,47.0,5.0,10.0,3.0,False,1.3401587998787416,162
False,2,2,76.0,65.0,2.0,39.0,5.0,False,1.8637679436320445,93
True,3,5,38.0,19.0,2.0,55.0,2.0,True,1.6131821179646177,5
True,3,5,7.0,11.0,5.0,29.0,4.0,False,0.9431664071252321,18
True,1,1,86.0,56.0,4.0,96.0,1.0,False,4.920762719003799,91
False,1,1,45.0,36.0,2.0,86.0,3.0,False,2.593251865736325,101
True,2,5,12.0,72.0,2.0,16.0,1.0,False,3.5286456400976216,59
False,2,5,77.0,25.0,5.0,26.0,5.0,False,3.32577354289921,120
True,2,2,60.0,34.0,1.0,56.0,4.0,False,2.417714590767702,95
False,1,1,45.0,30.0,2.0,48.0,3.0,False,4.463060245579539,9
False,3,5,43.0,84.0,1.0,33.0,4.0,False,3.3450093427386047,128
False,2,4,30.0,99.0,1.0,22.0,1.0,False,5.294537461885968,183
True,3,1,12.0,6.0,5.0,17.0,5.0,False,2.548639581425901,133
False,2,5,46.0,50.0,5.0,14.0,5.0,False,2.037246632421442,169
True,3,1,6.0,38.0,5.0,31.0,2.0,False,0.9080589521315077,17
True,3,5,60.0,33.0,5.0,66.0,4.0,False,2.771500506137092,109
True,2,1,8.0,36.0,2.0,45.0,2.0,False,0.6970878325427005,16
True,3,5,97.0,50.0,5.0,71.0,4.0,False,3.301150086101565,118
False,3,1,22.0,40.0,2.0,64.0,2.0,False,4.881673413978128,20
True,3,1,7.0,21.0,4.0,41.0,1.0,False,0.8294186301272037,17
True,3,1,88.0,26.0,4.0,26.0,3.0,False,3.115128812936862,90
False,3,5,12.0,16.0,2.0,24.0,4.0,False,0.8645260851209282,18
True,3,5,94.0,20.0,5.0,67.0,1.0,False,3.061111947730203,143
True,3,2,72.0,66.0,2.0,22.0,1.0,False,3.979654898057791,84
True,1,4,11.0,0.0,5.0,69.0,5.0,False,2.1803878178284855,125
True,2,2,26.0,75.0,3.0,3.0,1.0,False,2.636784732746904,62
True,1,2,44.0,52.0,4.0,19.0,5.0,False,2.6725449669935486,153
True,2,4,99.0,36.0,4.0,98.0,1.0,False,3.2018681573315617,137
False,3,5,77.0,67.0,1.0,44.0,1.0,False,2.107787932035351,130
False,1,2,58.0,54.0,3.0,57.0,5.0,False,5.962884665272574,25
False,2,1,11.0,48.0,2.0,35.0,4.0,False,1.1376130923067895,11
True,3,1,1.0,22.0,3.0,49.0,2.0,False,0.5998644899519219,12
False,2,1,40.0,37.0,2.0,96.0,3.0,False,4.881347024351669,31
False,1,2,59.0,50.0,2.0,87.0,5.0,False,5.189541486531255,25
True,3,1,32.0,99.0,1.0,4.0,1.0,False,4.973800415331077,91
True,2,2,96.0,46.0,5.0,71.0,4.0,False,1.7395361684379362,61
True,3,5,80.0,40.0,2.0,89.0,4.0,False,3.6528774152917305,107
False,2,5,51.0,46.0,3.0,77.0,3.0,True,2.6587202067164304,59
False,3,4,71.0,71.0,5.0,18.0,2.0,False,3.054745121892573,126
False,3,4,7.0,23.0,3.0,36.0,1.0,False,0.6700793999393708,22
True,3,1,53.0,57.0,5.0,9.0,4.0,False,2.347499680780253,132
False,2,2,98.0,17.0,2.0,16.0,4.0,False,6.748770428389197,36
True,3,5,11.0,10.0,2.0,28.0,1.0,False,1.3320597774883467,13
False,2,1,49.0,43.0,2.0,93.0,5.0,False,5.367463737305561,40
True,3,1,11.0,20.0,2.0,34.0,5.0,False,1.3320597774883467,16
True,3,1,3.0,23.0,5.0,42.0,1.0,False,1.1997289799038438,18
True,2,3,84.0,3.0,1.0,31.0,1.0,True,1.4011649972161209,85
True,3,5,75.0,79.0,2.0,26.0,1.0,False,3.178976897086682,169
True,1,4,80.0,64.0,3.0,99.0,1.0,False,2.7343344649641423,114
True,3,5,81.0,63.0,4.0,47.0,1.0,False,4.111985695642294,151
True,1,4,76.0,59.0,5.0,7.0,1.0,False,3.1316532473441123,65
False,3,5,8.0,37.0,3.0,24.0,1.0,False,0.7943111751334793,9
False,2,2,37.0,50.0,3.0,98.0,1.0,False,4.00666333066112,20
False,1,2,29.0,48.0,3.0,62.0,3.0,False,3.6072859621019258,11
False,2,2,36.0,46.0,2.0,60.0,3.0,False,4.333440813427181,26
True,3,2,70.0,24.0,4.0,77.0,1.0,False,2.488582280008071,123
True,3,5,38.0,0.0,5.0,49.0,2.0,True,0.49374713303552,93
True,1,2,71.0,69.0,1.0,9.0,4.0,False,2.6226452741453388,96
True,2,5,31.0,6.0,2.0,48.0,5.0,False,1.2348364348975682,97
True,3,5,85.0,53.0,2.0,70.0,1.0,False,3.034429904753334,106
False,2,2,54.0,34.0,2.0,73.0,4.0,False,3.8122166454795634,20
True,2,5,43.0,78.0,2.0,1.0,2.0,False,2.8255173713437514,129
True,3,5,57.0,21.0,5.0,29.0,1.0,False,2.0663136512039966,76
True,2,1,89.0,47.0,5.0,31.0,1.0,False,1.7476351908283312,165
True,1,1,35.0,30.0,2.0,98.0,1.0,False,4.8360819607883245,16
True,2,1,36.0,27.0,1.0,58.0,1.0,True,0.824596680717862,85
True,1,5,11.0,59.0,4.0,28.0,2.0,True,1.0010377441638663,26
True,1,4,38.0,57.0,4.0,13.0,5.0,False,2.0477306306175223,164
True,1,4,71.0,20.0,3.0,85.0,5.0,False,1.394175665085401,101
True,3,2,88.0,84.0,3.0,64.0,2.0,False,3.8824315554670124,125
True,1,3,58.0,22.0,1.0,13.0,4.0,False,2.320491248176923,147
False,3,1,2.0,57.0,3.0,42.0,4.0,False,1.102505637313065,24
False,1,1,41.0,51.0,2.0,76.0,1.0,False,4.79081689722498,31
True,3,5,58.0,45.0,3.0,95.0,1.0,False,3.088120380333533,106
True,1,4,19.0,67.0,3.0,13.0,1.0,True,0.8934391999191611,49
True,2,5,7.0,28.0,4.0,28.0,4.0,False,0.7757281545470045,21
True,1,2,19.0,13.0,4.0,3.0,1.0,False,2.0663136512039966,35
True,1,2,51.0,57.0,4.0,46.0,3.0,True,1.1419027503073778,102
False,3,5,13.0,53.0,3.0,41.0,4.0,False,0.5026411473611432,13
True,3,1,41.0,13.0,4.0,49.0,2.0,False,6.043257183829643,144
True,1,2,4.0,50.0,3.0,17.0,1.0,False,2.480156867991216,157
True,3,5,70.0,69.0,4.0,86.0,3.0,True,0.0,60
False,2,2,49.0,50.0,2.0,70.0,2.0,False,5.859947276097085,15
True,3,5,49.0,34.0,3.0,46.0,4.0,False,4.8259243522187045,93
True,2,2,59.0,43.0,3.0,74.0,1.0,False,4.228118448446008,18
False,3,4,11.0,31.0,4.0,29.0,4.0,False,0.6349719449456463,5
False,1,1,21.0,41.0,3.0,90.0,4.0,False,6.240088844816885,27
False,1,4,75.0,64.0,2.0,17.0,2.0,False,3.009480058329229,55
True,1,5,91.0,66.0,5.0,78.0,2.0,False,1.9586063104171383,70
True,3,4,61.0,36.0,3.0,47.0,5.0,False,4.254474101796417,80
False,2,1,41.0,54.0,2.0,94.0,3.0,False,2.7160778340041283,39
False,3,1,5.0,18.0,4.0,46.0,2.0,False,1.2348364348975682,14
True,3,1,19.0,93.0,5.0,18.0,2.0,False,2.9659471913186493,128
True,3,4,10.0,60.0,2.0,29.0,1.0,False,3.9172126208342766,131
True,2,2,48.0,64.0,5.0,35.0,1.0,False,2.471731455974361,131
False,2,1,49.0,32.0,2.0,65.0,4.0,False,4.288175749863837,31
True,3,1,96.0,66.0,5.0,18.0,2.0,False,2.488582280008071,96
True,3,4,99.0,77.0,5.0,16.0,1.0,False,2.8336163937341463,141
True,3,2,69.0,46.0,3.0,58.0,1.0,False,3.2123521555276415,87
False,3,4,18.0,13.0,2.0,88.0,1.0,False,4.303721015391707,60
True,1,5,79.0,27.0,5.0,43.0,1.0,False,1.8802923780392944,134
True,1,5,85.0,52.0,4.0,15.0,1.0,False,2.788024940544342,92
True,1,4,91.0,64.0,5.0,4.0,2.0,False,3.4334808836860677,146
False,3,2,40.0,40.0,2.0,66.0,4.0,False,3.2187189813652717,19
True,2,2,48.0,30.0,2.0,51.0,1.0,False,5.071676537174776,2
True,2,2,44.0,18.0,1.0,66.0,2.0,False,1.7293785598683167,70
True,3,3,91.0,55.0,4.0,78.0,1.0,False,1.5079234420834295,62
True,1,4,7.0,91.0,3.0,59.0,1.0,False,0.5998644899519219,103
True,2,1,13.0,21.0,2.0,48.0,5.0,False,0.9617494277117069,21
False,2,2,49.0,47.0,5.0,78.0,1.0,False,4.014762353051515,117
False,1,2,43.0,47.0,2.0,76.0,4.0,False,3.545496464131332,14
True,3,3,42.0,20.0,1.0,30.0,2.0,False,1.323960755097952,130
False,3,5,7.0,32.0,2.0,44.0,5.0,False,0.6700793999393708,25
True,3,3,43.0,76.0,3.0,38.0,2.0,False,1.4211840976887307,191
True,2,4,99.0,58.0,2.0,90.0,4.0,False,2.9638886051394246,114
False,3,5,4.0,43.0,5.0,26.0,2.0,False,1.0589727703024856,16
True,3,4,70.0,36.0,4.0,68.0,5.0,False,3.423323275116448,101
False,2,2,25.0,63.0,1.0,82.0,2.0,False,5.921083994814759,87
True,1,5,34.0,79.0,3.0,0.0,2.0,False,1.7041023238177517,119
True,3,3,38.0,31.0,1.0,36.0,1.0,False,3.4918059885511328,97
True,1,2,44.0,54.0,3.0,88.0,4.0,False,0.8209932181103486,77
False,2,5,68.0,85.0,5.0,98.0,2.0,False,6.271079127452159,120
False,3,5,3.0,17.0,2.0,40.0,1.0,False,0.9701748397285618,12
False,3,5,8.0,17.0,4.0,30.0,5.0,False,0.5377486023548677,11
True,2,3,51.0,51.0,4.0,79.0,5.0,False,3.1232278353272576,100
True,1,4,74.0,8.0,1.0,62.0,4.0,False,3.4935381851038976,173
False,1,2,57.0,34.0,2.0,61.0,3.0,False,4.0873622388446496,18
True,2,2,46.0,37.0,2.0,47.0,3.0,False,4.606527820613042,29
True,3,4,89.0,76.0,2.0,34.0,2.0,False,1.1460385043236445,136
False,3,5,74.0,20.0,5.0,87.0,2.0,True,0.7282320191622969,95
True,1,2,76.0,52.0,3.0,91.0,3.0,False,5.6813722460698575,102
True,3,5,95.0,43.0,5.0,43.0,1.0,False,2.9638886051394246,119
True,2,4,94.0,38.0,4.0,19.0,4.0,False,3.2741416534982353,128
True,1,5,16.0,53.0,3.0,44.0,5.0,False,6.510790876197062,161
False,2,5,44.0,68.0,4.0,26.0,3.0,False,1.9586063104171383,158
True,2,5,70.0,33.0,4.0,55.0,1.0,False,2.566896212385915,142
False,3,4,52.0,35.0,3.0,77.0,4.0,False,4.651140104923466,74
False,2,1,35.0,36.0,2.0,64.0,4.0,False,3.201541767705101,22
False,2,2,56.0,37.0,3.0,79.0,4.0,False,4.577134412204028,37
True,1,4,56.0,31.0,5.0,30.0,3.0,False,2.5254219315545603,59
False,3,5,5.0,45.0,1.0,44.0,1.0,False,0.8108356095407291,18
True,3,5,48.0,60.0,3.0,11.0,2.0,False,0.8564270627305333,142
True,2,4,74.0,43.0,4.0,38.0,1.0,True,1.1527014468279042,19
False,2,5,85.0,66.0,1.0,91.0,5.0,False,3.6180963499244654,54
True,2,5,51.0,78.0,2.0,24.0,2.0,False,0.8480016507136783,145
True,2,2,44.0,50.0,3.0,49.0,4.0,False,5.9318943826372985,18
True,1,5,8.0,58.0,2.0,41.0,5.0,False,2.0207221980141923,118
False,1,1,27.0,47.0,2.0,66.0,3.0,False,6.566866327582945,27
True,3,1,43.0,11.0,1.0,12.0,1.0,False,3.6592442411293606,77
False,3,5,7.0,34.0,5.0,44.0,5.0,False,1.0589727703024856,15
False,2,1,31.0,41.0,3.0,76.0,2.0,False,3.8719475572709325,22
False,3,5,47.0,64.0,3.0,60.0,4.0,True,2.495822621363253,80
False,3,5,8.0,31.0,4.0,35.0,5.0,False,0.7943111751334793,21
False,3,1,25.0,45.0,2.0,95.0,5.0,False,3.950914268901696,23
False,2,3,15.0,76.0,5.0,83.0,1.0,False,5.505834971101235,58
False,3,5,9.0,46.0,5.0,42.0,5.0,False,0.9701748397285618,16
True,2,5,57.0,64.0,5.0,73.0,1.0,False,3.1337118335233374,139
True,2,2,46.0,42.0,3.0,59.0,4.0,False,3.791575038713863,45
False,1,1,92.0,2.0,2.0,72.0,1.0,False,3.589782358815296,124
True,2,1,37.0,35.0,3.0,48.0,3.0,False,6.157331350454131,15
True,1,4,52.0,54.0,5.0,66.0,4.0,False,3.26604263110784,76
False,2,3,63.0,54.0,5.0,56.0,1.0,False,3.25555863291176,156
True,3,5,57.0,24.0,2.0,8.0,2.0,False,2.55879718999552,163
True,1,4,89.0,86.0,5.0,72.0,2.0,False,1.4478661406656002,98
True,2,2,35.0,36.0,3.0,66.0,1.0,False,5.487578340141221,36
True,3,4,18.0,27.0,4.0,87.0,5.0,False,4.119758328406229,107
True,3,5,48.0,28.0,2.0,8.0,5.0,False,1.3485842118955966,28
True,3,4,30.0,26.0,4.0,4.0,3.0,False,2.4092891787508472,116
True,3,5,71.0,78.0,5.0,30.0,1.0,False,3.0982779889031526,112
True,1,4,14.0,95.0,4.0,1.0,2.0,False,1.3425437756844267,24
True,3,5,80.0,53.0,5.0,28.0,3.0,False,2.8315578075549217,108
False,1,1,54.0,48.0,2.0,46.0,3.0,False,5.0122720150098665,40
False,3,3,67.0,26.0,5.0,64.0,3.0,False,2.409615568377307,154
True,2,4,58.0,28.0,4.0,99.0,1.0,False,2.417714590767702,87
True,2,2,60.0,28.0,4.0,35.0,1.0,True,1.5776060606621254,82
False,2,1,48.0,30.0,2.0,68.0,4.0,False,5.13346603514537,20
True,2,3,87.0,63.0,4.0,5.0,4.0,False,2.992629234295519,177
False,3,5,4.0,36.0,5.0,35.0,2.0,False,0.7757281545470045,5
True,3,2,95.0,41.0,5.0,61.0,2.0,False,4.684188973737966,115
True,3,5,2.0,43.0,2.0,47.0,5.0,False,1.2348364348975682,12
True,3,5,12.0,24.0,5.0,34.0,5.0,False,1.0673981823193406,14
True,1,1,56.0,46.0,5.0,72.0,5.0,False,2.55879718999552,24
True,3,5,97.0,27.0,5.0,95.0,1.0,False,2.7964503525611972,149
True,3,5,5.0,33.0,5.0,33.0,5.0,False,1.102505637313065,9
True,1,5,50.0,37.0,4.0,17.0,4.0,False,2.250276338189474,128
True,2,5,73.0,65.0,3.0,36.0,5.0,False,3.4067988407091985,102
False,2,5,10.0,54.0,4.0,47.0,4.0,False,0.9431664071252321,7
True,3,5,86.0,38.0,4.0,24.0,3.0,False,3.007421472150004,138
True,2,5,43.0,54.0,1.0,13.0,3.0,False,2.8336163937341463,126
True,3,5,75.0,41.0,1.0,71.0,1.0,False,2.771500506137092,139
True,3,4,68.0,27.0,3.0,65.0,1.0,False,3.1397522697345073,84
True,1,5,84.0,51.0,5.0,47.0,5.0,False,2.0909371080016412,79
False,3,4,86.0,53.0,2.0,67.0,1.0,False,2.322876223982608,154
False,2,5,85.0,95.0,4.0,73.0,5.0,False,2.0122967859973375,119
False,3,4,13.0,23.0,5.0,25.0,2.0,False,0.40541780477036454,5
False,1,2,38.0,52.0,2.0,97.0,4.0,False,3.5350124659352518,31
True,2,2,18.0,3.0,1.0,89.0,2.0,True,0.5293231903380127,153
False,1,1,38.0,31.0,1.0,76.0,4.0,False,4.749016226767165,24
True,3,1,7.0,35.0,2.0,45.0,5.0,False,1.0052822947222864,21
True,3,3,70.0,33.0,1.0,56.0,2.0,True,0.8714066207094948,142
True,1,2,55.0,47.0,3.0,53.0,3.0,False,4.876903462366759,27
False,2,5,89.0,29.0,3.0,12.0,4.0,False,3.209967179721956,127
False,3,4,7.0,17.0,5.0,47.0,5.0,False,0.5998644899519219,4
True,2,5,65.0,66.0,3.0,53.0,1.0,False,3.2927246740847096,126
False,2,1,35.0,44.0,2.0,61.0,3.0,False,4.577460801830488,30
False,2,4,73.0,26.0,5.0,3.0,1.0,False,3.403008057977209,99
True,3,2,18.0,99.0,1.0,8.0,5.0,False,1.9073008106426241,83
False,3,1,10.0,11.0,4.0,36.0,5.0,False,0.732195287536425,24
False,2,4,7.0,86.0,1.0,91.0,2.0,False,3.67923306864214,114
False,3,1,3.0,28.0,2.0,38.0,1.0,False,0.5026411473611432,11
False,1,3,39.0,15.0,5.0,37.0,4.0,False,2.0105645894445727,37
True,1,5,84.0,43.0,2.0,18.0,1.0,False,2.161478407615551,102
True,3,5,2.0,50.0,2.0,29.0,1.0,False,1.102505637313065,17
False,2,2,26.0,30.0,2.0,72.0,3.0,False,4.587618410400108,9
True,2,5,2.0,55.0,3.0,27.0,4.0,False,0.7943111751334793,17
True,3,5,25.0,46.0,5.0,0.0,4.0,False,1.5700393296804838,92
True,1,5,63.0,61.0,1.0,92.0,2.0,False,4.39921216142972,80
False,3,1,11.0,56.0,3.0,36.0,4.0,False,0.9266419727179824,10
True,2,3,63.0,95.0,5.0,29.0,5.0,False,1.9420818760098886,165
False,1,2,76.0,31.0,5.0,66.0,1.0,False,4.9488505689069715,56
True,3,1,7.0,18.0,1.0,84.0,1.0,False,4.438110399155434,82
True,1,2,83.0,82.0,4.0,6.0,3.0,False,2.4531484353878863,158
False,2,1,27.0,47.0,3.0,97.0,3.0,False,4.2176344502499274,15
False,1,4,12.0,26.0,1.0,26.0,3.0,False,5.195255533115963,78
True,3,3,68.0,26.0,3.0,58.0,1.0,False,1.967031722433993,97
True,3,3,58.0,5.0,2.0,54.0,2.0,True,0.2592622469087431,73
False,1,2,60.0,55.0,4.0,26.0,4.0,False,4.462733855953078,98
True,3,4,52.0,54.0,5.0,76.0,5.0,False,4.122143304211914,169
True,3,3,87.0,88.0,3.0,59.0,1.0,False,2.2668007725967243,132
True,3,2,55.0,50.0,3.0,70.0,5.0,False,4.552837345032843,24
False,3,5,2.0,24.0,5.0,26.0,4.0,False,0.9617494277117069,12
True,3,3,1.0,34.0,1.0,33.0,1.0,True,0.907417864180601,61
True,3,4,72.0,41.0,5.0,24.0,3.0,False,2.2587017502063294,88
True,3,1,84.0,33.0,4.0,53.0,2.0,False,1.9856147430204678,113
True,3,5,30.0,60.0,4.0,61.0,2.0,False,0.9617494277117069,141
True,3,4,71.0,56.0,3.0,21.0,1.0,False,2.9206821277553052,116
False,2,4,33.0,84.0,1.0,38.0,2.0,False,3.300497306848645,159
False,1,2,27.0,36.0,2.0,89.0,5.0,False,5.15476042116399,4
False,2,4,60.0,96.0,5.0,27.0,5.0,False,3.228550200308431,95
True,2,4,12.0,37.0,5.0,40.0,5.0,False,0.9701748397285618,18
True,3,4,12.0,23.0,5.0,44.0,2.0,False,0.9431664071252321,19
True,2,3,24.0,68.0,3.0,47.0,3.0,False,4.442745028440299,73
False,1,1,42.0,51.0,2.0,73.0,3.0,False,5.160474467748699,25
False,2,3,43.0,38.0,5.0,62.0,4.0,False,1.8532839454359649,146
True,3,5,79.0,25.0,4.0,67.0,1.0,False,2.55847080036906,139
True,3,3,92.0,26.0,5.0,44.0,2.0,False,2.6043886431853243,120
False,2,1,59.0,51.0,2.0,74.0,4.0,False,5.287091218748492,36
False,3,5,88.0,13.0,2.0,18.0,1.0,False,3.3464151496649093,150
True,1,5,77.0,87.0,5.0,44.0,2.0,False,1.6588372602544075,120
True,3,4,76.0,32.0,4.0,94.0,1.0,False,3.009480058329229,125
True,3,5,10.0,44.0,3.0,40.0,5.0,False,0.8645260851209282,10
False,3,1,3.0,28.0,4.0,40.0,1.0,False,0.7943111751334793,9
True,2,2,62.0,6.0,2.0,34.0,3.0,False,4.656101123834792,24
True,3,5,64.0,80.0,5.0,51.0,4.0,False,2.699227009970418,189
True,1,2,84.0,79.0,1.0,60.0,1.0,False,3.7230923252791794,115
True,2,5,81.0,59.0,5.0,51.0,5.0,False,2.9557895827490297,77
False,2,2,24.0,37.0,2.0,45.0,3.0,False,6.293779320397083,16
False,3,2,56.0,40.0,3.0,70.0,3.0,False,4.428931959465195,23
True,3,1,53.0,73.0,5.0,33.0,4.0,False,2.117945540604971,100
True,3,2,57.0,43.0,3.0,51.0,1.0,False,2.858566240158251,128
False,1,4,47.0,70.0,1.0,83.0,4.0,False,3.5921673346209806,126
False,2,1,77.0,18.0,3.0,17.0,4.0,False,5.472133323033815,147
True,3,4,69.0,66.0,4.0,57.0,1.0,False,2.691127987580024,122
True,2,5,10.0,9.0,3.0,37.0,5.0,False,1.3320597774883467,8
False,3,2,50.0,9.0,5.0,75.0,3.0,True,0.8934391999191611,62
True,3,2,79.0,29.0,5.0,95.0,2.0,False,3.6714604358782044,104
False,1,3,66.0,95.0,1.0,51.0,2.0,False,5.594306512048699,13
True,3,1,68.0,53.0,3.0,23.0,1.0,False,2.9723140171562794,120
False,2,1,8.0,34.0,3.0,38.0,5.0,False,0.8729514971377832,21
False,2,5,6.0,22.0,5.0,40.0,1.0,False,1.3320597774883467,19
True,1,1,72.0,3.0,2.0,31.0,3.0,True,0.6481556172718578,135
False,2,2,40.0,35.0,4.0,49.0,4.0,False,3.7045093046927047,32
True,1,2,43.0,49.0,2.0,48.0,3.0,False,6.3373121874076634,18
True,3,1,89.0,83.0,5.0,43.0,5.0,False,3.0196376668988485,78
True,3,5,6.0,38.0,4.0,49.0,5.0,False,1.3320597774883467,18
False,1,1,21.0,31.0,2.0,85.0,3.0,False,3.441906295702923,13
False,1,2,51.0,50.0,4.0,80.0,4.0,False,4.153459976473648,22
False,3,3,51.0,42.0,4.0,20.0,5.0,False,5.943975255059639,97
True,1,2,20.0,44.0,1.0,15.0,1.0,True,0.3641160095811484,47
False,3,1,36.0,34.0,2.0,48.0,3.0,False,5.727616478512582,25
False,2,2,32.0,47.0,2.0,54.0,1.0,False,2.151320799045931,9
True,1,5,86.0,1.0,3.0,8.0,5.0,False,3.063170533909428,163
False,2,1,56.0,85.0,5.0,20.0,1.0,False,3.5742370932874263,115
False,2,3,74.0,3.0,3.0,62.0,1.0,True,2.8599386309444013,105
True,2,2,71.0,85.0,2.0,21.0,3.0,False,3.8266824937075876,38
True,1,5,61.0,30.0,3.0,20.0,3.0,False,1.4043332736550207,11
True,1,1,62.0,83.0,5.0,37.0,2.0,False,0.9968568827054314,135
True,2,4,13.0,78.0,5.0,38.0,1.0,False,2.0828380856112467,94
True,3,4,91.0,46.0,4.0,34.0,1.0,False,3.106703400920008,67
True,3,4,4.0,21.0,5.0,49.0,4.0,False,0.5026411473611432,18
False,2,1,45.0,46.0,4.0,86.0,2.0,False,4.838140546967549,43
False,3,2,46.0,53.0,1.0,69.0,4.0,False,5.136177400577514,42
False,2,5,10.0,14.0,5.0,37.0,2.0,False,0.7943111751334793,18
True,1,5,25.0,69.0,5.0,19.0,4.0,False,1.7290521702418564,39
True,1,4,75.0,16.0,1.0,26.0,1.0,True,1.1306688676182377,87
False,2,3,42.0,73.0,5.0,84.0,1.0,True,0.9182165607011274,29
True,3,5,63.0,40.0,5.0,84.0,1.0,False,2.842041805751001,89
True,2,2,78.0,79.0,3.0,19.0,1.0,False,2.4984134989512308,72
False,2,4,47.0,19.0,5.0,15.0,2.0,False,3.077636382137453,118
False,2,5,6.0,40.0,3.0,24.0,4.0,False,0.7943111751334793,20
True,2,1,74.0,32.0,5.0,38.0,1.0,False,2.513205736805716,126
False,1,2,28.0,98.0,2.0,56.0,3.0,False,3.6238103965091755,170
True,2,4,42.0,50.0,4.0,30.0,1.0,True,1.4367410545186137,61
True,1,4,57.0,81.0,5.0,43.0,2.0,False,2.4531484353878863,110
True,2,5,11.0,58.0,5.0,6.0,2.0,False,2.0578882391871414,89
True,3,2,64.0,53.0,5.0,93.0,2.0,False,3.7065678908719297,96
False,2,1,40.0,51.0,2.0,88.0,4.0,False,6.016901530479233,14
True,2,4,52.0,25.0,5.0,41.0,5.0,False,2.7630750941202367,114
False,1,1,42.0,71.0,5.0,27.0,5.0,False,5.4848669747090755,87
True,2,3,11.0,47.0,5.0,42.0,1.0,False,5.87376034507219,105
False,3,5,43.0,34.0,5.0,17.0,1.0,False,2.1965858626092754,151
False,3,5,11.0,46.0,5.0,38.0,2.0,False,0.7943111751334793,19
False,3,1,2.0,26.0,5.0,39.0,2.0,False,0.40541780477036454,13
True,3,2,50.0,32.0,3.0,54.0,2.0,True,1.4367410545186137,50
False,3,3,26.0,27.0,3.0,43.0,4.0,False,2.029147610031047,10
False,3,2,43.0,34.0,2.0,55.0,2.0,False,3.32577354289921,24
False,3,4,78.0,43.0,3.0,55.0,1.0,True,2.7883513301708023,134
False,3,1,4.0,42.0,4.0,37.0,1.0,False,0.8294186301272037,19
True,2,2,52.0,68.0,2.0,98.0,5.0,False,3.487171359266267,153
False,2,2,51.0,38.0,2.0,47.0,2.0,False,4.861031807212429,15
True,3,1,7.0,32.0,5.0,42.0,2.0,False,0.4942157353442882,104
False,3,2,86.0,13.0,3.0,6.0,5.0,False,3.9168862312078163,56
True,2,5,45.0,52.0,1.0,72.0,4.0,False,3.6279275688676256,166
True,2,5,7.0,37.0,3.0,31.0,4.0,False,0.6700793999393708,8
True,3,2,63.0,36.0,4.0,43.0,3.0,True,0.4357033103547474,95
False,3,4,1.0,10.0,4.0,48.0,1.0,False,0.9080589521315077,21
False,3,1,2.0,25.0,5.0,24.0,5.0,False,1.0052822947222864,12
False,2,1,29.0,92.0,3.0,98.0,2.0,False,1.9852883533940076,92
True,1,1,11.0,33.0,4.0,68.0,2.0,False,1.8013256664085304,72
False,3,1,25.0,52.0,2.0,48.0,3.0,False,4.895486482953233,35
True,2,5,74.0,41.0,5.0,74.0,1.0,False,2.275226184613579,126
False,1,1,98.0,61.0,5.0,72.0,2.0,False,5.263738246550648,46
False,3,4,72.0,3.0,5.0,10.0,1.0,False,2.0203958083877325,147
True,1,1,66.0,25.0,4.0,14.0,1.0,True,1.3431211745353484,54
False,2,3,66.0,15.0,2.0,38.0,5.0,False,2.839656829945316,183
True,3,5,48.0,77.0,3.0,30.0,3.0,False,1.6753616946616572,85
True,3,1,54.0,35.0,1.0,31.0,1.0,True,0.7885854372467558,64
False,1,1,44.0,49.0,2.0,5.0,1.0,False,6.314285604836279,49
True,3,2,50.0,63.0,2.0,45.0,4.0,False,3.2039267435107863,111
True,1,3,80.0,68.0,5.0,74.0,2.0,True,1.883678247562501,31
True,3,3,64.0,79.0,5.0,36.0,1.0,False,2.4447230233710315,69
True,1,4,89.0,15.0,4.0,75.0,3.0,True,1.5884047571826518,132
True,3,5,3.0,32.0,3.0,30.0,4.0,False,0.6785048119562258,11
False,3,4,80.0,44.0,5.0,55.0,4.0,False,2.620586687966114,136
True,2,4,66.0,20.0,5.0,56.0,1.0,False,1.9234988554234138,127
True,1,1,83.0,92.0,2.0,46.0,5.0,False,5.679313659890632,143
True,3,2,49.0,38.0,2.0,45.0,4.0,False,5.346495740913402,12
True,2,1,28.0,51.0,2.0,72.0,2.0,False,5.8782039070571,18
False,3,1,2.0,52.0,1.0,35.0,5.0,False,0.7943111751334793,16
False,3,5,10.0,56.0,1.0,35.0,5.0,False,1.2348364348975682,7
True,3,4,56.0,6.0,4.0,95.0,5.0,False,4.448268007725054,104
True,1,2,26.0,52.0,2.0,56.0,3.0,False,5.030855035596341,22
False,1,1,42.0,34.0,1.0,76.0,3.0,False,3.9364484206736714,13
False,3,3,54.0,18.0,5.0,94.0,2.0,False,4.383340506275391,152
False,2,3,67.0,25.0,1.0,69.0,3.0,True,2.565100326733165,114
True,3,5,67.0,46.0,5.0,1.0,5.0,False,4.535986520999133,166
True,3,5,68.0,27.0,1.0,98.0,1.0,False,3.4500053180933175,138
True,2,5,11.0,2.0,2.0,18.0,1.0,False,4.728374620001466,158
True,3,4,6.0,23.0,3.0,46.0,2.0,False,0.9080589521315077,6
