external,year,test_1,session_3,session_4,test_2,dropout,outside_interaction,first_sessions
0,2,5,68.0,85.0,5.0,0,4.18071941830144,120
0,3,5,3.0,17.0,2.0,0,0.6467832264857079,12
0,3,5,8.0,17.0,4.0,0,0.35849906823657846,11
1,2,3,51.0,51.0,4.0,0,2.0821518902181717,100
1,3,2,32.0,45.0,3.0,1,0.3060721869003758,68
1,1,4,74.0,8.0,1.0,0,2.329025456735932,173
0,1,2,57.0,34.0,2.0,0,2.7249081592297664,18
0,3,4,43.0,77.0,1.0,1,0.98749426607104,84
1,2,2,46.0,37.0,2.0,0,3.0710185470753615,29
1,3,4,89.0,76.0,2.0,0,0.7640256695490963,136
0,3,5,74.0,20.0,5.0,0,0.4854880127748646,95
1,1,2,76.0,52.0,3.0,0,3.7875814973799047,102
1,3,5,95.0,43.0,5.0,0,1.9759257367596164,119
1,2,4,94.0,38.0,4.0,0,2.1827611023321567,128
1,1,5,16.0,53.0,3.0,0,4.340527250798041,161
0,2,5,44.0,68.0,4.0,0,1.3057375402780922,158
1,2,5,70.0,33.0,4.0,0,1.71126414159061,142
0,3,4,52.0,35.0,3.0,0,3.1007600699489775,74
0,2,1,35.0,36.0,2.0,0,2.1343611784700673,22
0,2,2,56.0,37.0,3.0,0,3.051422941469352,37
1,1,4,56.0,31.0,5.0,0,1.6836146210363736,59
1,3,2,53.0,32.0,1.0,1,1.4479749372077535,156
0,3,5,5.0,45.0,1.0,0,0.5405570730271527,18
1,3,5,48.0,60.0,3.0,0,0.5709513751536889,142
1,2,4,74.0,43.0,4.0,0,0.7684676312186028,19
0,2,5,85.0,66.0,1.0,0,2.412064233282977,54
0,3,3,62.0,23.0,2.0,1,1.2575552095003095,109
1,2,5,51.0,78.0,2.0,0,0.5653344338091189,145
1,2,2,44.0,50.0,3.0,0,3.9545962550915323,18
1,1,5,8.0,58.0,2.0,0,1.3471481320094616,118
0,1,1,27.0,47.0,2.0,0,4.377910885055297,27
1,3,1,43.0,11.0,1.0,0,2.439496160752907,77
0,3,5,7.0,34.0,5.0,0,0.7059818468683237,15
0,2,1,31.0,41.0,3.0,0,2.581298371513955,22
0,3,5,47.0,64.0,3.0,0,1.663881747575502,80
0,3,5,8.0,31.0,4.0,0,0.5295407834223195,21
0,3,1,25.0,45.0,2.0,0,2.633942845934464,23
0,2,3,15.0,76.0,5.0,0,3.670556647400823,58
0,3,5,9.0,46.0,5.0,0,0.6467832264857079,16
1,2,5,57.0,64.0,5.0,0,2.0891412223488914,139
1,2,2,46.0,42.0,3.0,0,2.527716692475909,45
0,2,2,23.0,28.0,1.0,1,0.6701881964815242,96
0,1,1,92.0,2.0,2.0,0,2.3931882392101973,124
1,2,1,37.0,35.0,3.0,0,4.1048875669694205,15
1,1,4,52.0,54.0,5.0,0,2.1773617540718933,76
0,2,3,63.0,54.0,5.0,0,2.1703724219411735,156
1,3,5,57.0,24.0,2.0,0,1.7058647933303468,163
1,1,4,89.0,86.0,5.0,0,0.9652440937770668,98
1,2,2,35.0,36.0,3.0,0,3.658385560094147,36
1,3,4,18.0,27.0,4.0,0,2.7465055522708193,107
1,3,5,48.0,28.0,2.0,0,0.8990561412637311,28
1,3,4,30.0,26.0,4.0,0,1.606192785833898,116
1,3,5,71.0,78.0,5.0,0,2.0655186592687684,112
1,1,4,14.0,95.0,4.0,0,0.8950291837896178,24
1,1,4,68.0,11.0,1.0,1,0.6701881964815242,109
1,3,5,80.0,53.0,5.0,0,1.8877052050366143,108
0,1,1,54.0,48.0,2.0,0,3.3415146766732446,40
0,3,3,67.0,26.0,5.0,0,1.6064103789182047,154
1,2,4,58.0,28.0,4.0,0,1.611809727178468,87
1,2,2,60.0,28.0,4.0,0,1.0517373737747502,82
0,2,1,48.0,30.0,2.0,0,3.4223106900969134,20
1,2,3,87.0,63.0,4.0,0,1.9950861561970128,177
0,3,5,4.0,36.0,5.0,0,0.5171521030313363,5
1,3,2,95.0,41.0,5.0,0,3.1227926491586437,115
1,3,5,2.0,43.0,2.0,0,0.8232242899317121,12
1,2,4,38.0,6.0,1.0,1,0.17644106344600424,100
1,3,5,12.0,24.0,5.0,0,0.7115987882128937,14
1,1,1,56.0,46.0,5.0,0,1.7058647933303468,24
1,3,5,97.0,27.0,5.0,0,1.864300235040798,149
1,2,5,26.0,8.0,2.0,1,0.5653344338091189,92
1,3,5,5.0,33.0,5.0,0,0.73500375820871,9
1,1,5,50.0,37.0,4.0,0,1.5001842254596496,128
1,2,5,73.0,65.0,3.0,0,2.2711992271394656,102
0,2,5,10.0,54.0,4.0,0,0.6287776047501548,7
1,3,5,86.0,38.0,4.0,0,2.0049476481000026,138
1,2,5,43.0,54.0,1.0,0,1.8890775958227641,126
1,3,5,75.0,41.0,1.0,0,1.8476670040913947,139
1,3,4,68.0,27.0,3.0,0,2.093168179823005,84
1,1,5,84.0,51.0,5.0,0,1.3939580720010942,79
0,3,4,86.0,53.0,2.0,0,1.5485841493217387,154
1,3,2,50.0,22.0,1.0,1,0.7169981364731569,100
0,2,5,85.0,95.0,4.0,0,1.3415311906648917,119
0,3,4,13.0,23.0,5.0,0,0.27027853651357636,5
0,1,2,38.0,52.0,2.0,0,2.356674977290168,31
1,2,2,18.0,3.0,1.0,0,0.35288212689200843,153
0,1,1,38.0,31.0,1.0,0,3.166010817844777,24
1,3,1,7.0,35.0,2.0,0,0.6701881964815242,21
1,3,3,70.0,33.0,1.0,0,0.5809377471396632,142
1,1,2,55.0,47.0,3.0,0,3.2512689749111723,27
0,2,5,89.0,29.0,3.0,0,2.1399781198146375,127
0,3,5,23.0,85.0,1.0,1,0.38889337036311467,107
0,3,4,7.0,17.0,5.0,0,0.3999096599679479,4
1,2,5,65.0,66.0,3.0,0,2.19514978272314,126
0,2,1,35.0,44.0,2.0,0,3.0516405345536586,30
0,2,4,73.0,26.0,5.0,0,2.2686720386514727,99
1,3,2,18.0,99.0,1.0,0,1.2715338737617494,83
0,3,1,10.0,11.0,4.0,0,0.48813019169095,24
0,2,4,7.0,86.0,1.0,0,2.4528220457614265,114
0,3,1,3.0,28.0,2.0,0,0.3350940982407621,11
0,1,3,39.0,15.0,5.0,0,1.3403763929630483,37
1,1,5,84.0,43.0,2.0,0,1.4409856050770338,102
1,3,5,2.0,50.0,2.0,0,0.73500375820871,17
0,2,2,26.0,30.0,2.0,0,3.0584122736000716,9
1,2,5,2.0,55.0,3.0,0,0.5295407834223195,17
1,3,5,25.0,46.0,5.0,0,1.0466928864536558,92
1,1,5,63.0,61.0,1.0,0,2.932808107619813,80
0,3,1,11.0,56.0,3.0,0,0.6177613151453216,10
1,2,3,63.0,95.0,5.0,0,1.294721250673259,165
0,1,2,76.0,31.0,5.0,0,3.299233712604648,56
1,3,1,7.0,18.0,1.0,0,2.958740266103623,82
1,1,2,83.0,82.0,4.0,0,1.635432290258591,158
0,2,1,27.0,47.0,3.0,0,2.811756300166618,15
0,1,4,12.0,26.0,1.0,0,3.463503688743976,78
1,3,3,68.0,26.0,3.0,0,1.311354481622662,97
1,3,3,58.0,5.0,2.0,0,0.17284149793916206,73
0,1,2,60.0,55.0,4.0,0,2.975155903968719,98
1,3,4,52.0,54.0,5.0,0,2.748095536141276,169
0,3,3,39.0,51.0,3.0,1,1.4367410545186137,71
1,3,3,87.0,88.0,3.0,0,1.5112005150644827,132
1,3,2,55.0,50.0,3.0,0,3.035224896688562,24
0,3,5,2.0,24.0,5.0,0,0.6411662851411379,12
1,3,2,31.0,23.0,1.0,1,0.5653344338091189,85
1,1,5,17.0,59.0,2.0,1,0.6233782564898915,59
0,3,1,76.0,46.0,1.0,1,1.8228896433094284,168
1,3,3,1.0,34.0,1.0,0,0.6049452427870673,61
1,3,4,72.0,41.0,5.0,0,1.5058011668042195,88
1,3,1,84.0,33.0,4.0,0,1.3237431620136453,113
1,3,5,30.0,60.0,4.0,0,0.6411662851411379,141
1,3,4,71.0,56.0,3.0,0,1.9471214185035368,116
0,2,4,33.0,84.0,1.0,0,2.2003315378990966,159
0,1,2,27.0,36.0,2.0,0,3.43650694744266,4
1,2,3,59.0,2.0,1.0,1,0.6701881964815242,99
0,1,1,43.0,65.0,1.0,1,1.5060187598885262,156
0,2,4,60.0,96.0,5.0,0,2.1523668002056207,95
1,2,4,12.0,37.0,5.0,0,0.6467832264857079,18
1,3,4,12.0,23.0,5.0,0,0.6287776047501548,19
1,2,3,24.0,68.0,3.0,0,2.9618300189601996,73
0,1,1,42.0,51.0,2.0,0,3.4403163118324662,25
0,2,3,43.0,38.0,5.0,0,1.2355226302906432,146
1,3,5,79.0,25.0,4.0,0,1.70564720024604,139
1,1,4,46.0,3.0,1.0,1,0.17644106344600424,95
1,3,3,92.0,26.0,5.0,0,1.7362590954568828,120
0,2,1,59.0,51.0,2.0,0,3.5247274791656618,36
0,3,5,88.0,13.0,2.0,0,2.2309434331099394,150
1,1,5,77.0,87.0,5.0,0,1.1058915068362716,120
1,3,4,76.0,32.0,4.0,0,2.0063200388861526,125
1,3,5,10.0,44.0,3.0,0,0.5763507234139521,10
0,3,1,3.0,28.0,4.0,0,0.5295407834223195,9
1,2,2,62.0,6.0,2.0,0,3.1040674158898613,24
1,3,5,64.0,80.0,5.0,0,1.799484673313612,189
1,1,2,84.0,79.0,1.0,0,2.4820615501861196,115
1,2,5,81.0,59.0,5.0,0,1.9705263884993531,77
0,2,2,24.0,37.0,2.0,0,4.195852880264722,16
0,3,2,56.0,40.0,3.0,0,2.95262130631013,23
1,3,1,53.0,73.0,5.0,0,1.4119636937366473,100
1,3,2,57.0,43.0,3.0,0,1.9057108267721672,128
0,1,4,47.0,70.0,1.0,0,2.3947782230806536,126
0,2,2,30.0,73.0,2.0,1,1.0946576241471315,120
0,2,1,77.0,18.0,3.0,0,3.6480888820225434,147
1,3,4,69.0,66.0,4.0,0,1.794085325053349,122
1,2,5,10.0,9.0,3.0,0,0.8880398516588979,8
0,3,2,50.0,9.0,5.0,0,0.5956261332794407,62
1,3,2,79.0,29.0,5.0,0,2.4476402905854697,104
0,1,3,66.0,95.0,1.0,0,3.7295376746991327,13
1,2,5,25.0,6.0,1.0,1,0.0,89
1,3,1,68.0,53.0,3.0,0,1.9815426781041863,120
0,2,1,8.0,34.0,3.0,0,0.5819676647585221,21
0,2,5,6.0,22.0,5.0,0,0.8880398516588979,19
1,1,1,72.0,3.0,2.0,0,0.4321037448479052,135
0,1,2,48.0,65.0,2.0,1,2.3414141371269146,173
1,3,4,35.0,29.0,1.0,1,0.38889337036311467,63
0,2,2,40.0,35.0,4.0,0,2.4696728697951364,32
1,1,2,43.0,49.0,2.0,0,4.224874791605109,18
1,3,1,89.0,83.0,5.0,0,2.0130917779325657,78
1,3,5,6.0,38.0,4.0,0,0.8880398516588979,18
0,1,1,21.0,31.0,2.0,0,2.294604197135282,13
1,2,5,80.0,69.0,1.0,1,1.210745269508677,163
0,1,2,51.0,50.0,4.0,0,2.768973317649099,22
0,3,3,51.0,42.0,4.0,0,3.962650170039759,97
1,1,2,20.0,44.0,1.0,0,0.2427440063874323,47
0,3,1,36.0,34.0,2.0,0,3.8184109856750545,25
0,2,2,32.0,47.0,2.0,0,1.4342138660306207,9
1,1,5,86.0,1.0,3.0,0,2.042113689272952,163
0,2,1,56.0,85.0,5.0,0,2.3828247288582842,115
0,2,3,74.0,3.0,3.0,0,1.906625753962934,105
1,2,2,71.0,85.0,2.0,0,2.5511216624717252,38
1,1,5,61.0,30.0,3.0,0,0.9362221824366805,11
1,1,1,62.0,83.0,5.0,0,0.6645712551369543,135
1,2,4,13.0,78.0,5.0,0,1.388558723740831,94
1,3,4,26.0,5.0,1.0,1,0.7169981364731569,88
1,1,2,0.0,26.0,1.0,1,0.38889337036311467,65
1,3,4,91.0,46.0,4.0,0,2.0711356006133386,67
1,3,4,4.0,21.0,5.0,0,0.3350940982407621,18
0,2,1,45.0,46.0,4.0,0,3.2254270313116993,43
0,3,2,46.0,53.0,1.0,0,3.4241182670516763,42
0,2,5,10.0,14.0,5.0,0,0.5295407834223195,18
1,1,5,25.0,69.0,5.0,0,1.1527014468279042,39
1,1,4,75.0,16.0,1.0,0,0.7537792450788251,87
0,2,3,42.0,73.0,5.0,0,0.6121443738007516,29
1,3,5,63.0,40.0,5.0,0,1.894694537167334,89
1,2,2,78.0,79.0,3.0,0,1.6656089993008205,72
0,2,4,47.0,19.0,5.0,0,2.051757588091635,118
0,2,5,6.0,40.0,3.0,0,0.5295407834223195,20
1,2,1,74.0,32.0,5.0,0,1.6754704912038108,126
0,1,2,28.0,98.0,2.0,0,2.4158735976727836,170
1,2,4,42.0,50.0,4.0,0,0.9578273696790758,61
1,1,4,57.0,81.0,5.0,0,1.635432290258591,110
1,2,5,11.0,58.0,5.0,0,1.3719254927914277,89
1,2,5,55.0,45.0,1.0,1,1.0010377441638663,166
1,3,2,64.0,53.0,5.0,0,2.4710452605812865,96
0,2,1,40.0,51.0,2.0,0,4.011267686986155,14
1,2,4,52.0,25.0,5.0,0,1.8420500627468246,114
0,1,1,42.0,71.0,5.0,0,3.6565779831393836,87
1,2,3,11.0,47.0,5.0,0,3.9158402300481265,105
0,3,5,43.0,34.0,5.0,0,1.46439057507285,151
0,3,5,11.0,46.0,5.0,0,0.5295407834223195,19
0,3,1,2.0,26.0,5.0,0,0.27027853651357636,13
0,1,5,58.0,78.0,1.0,1,0.9046730826083011,176
1,3,2,50.0,32.0,3.0,0,0.9578273696790758,50
0,3,3,26.0,27.0,3.0,0,1.3527650733540315,10
0,3,2,43.0,34.0,2.0,0,2.2171823619328066,24
0,3,4,78.0,43.0,3.0,0,1.8589008867805348,134
0,3,1,4.0,42.0,4.0,0,0.5529457534181358,19
1,2,2,52.0,68.0,2.0,0,2.3247809061775113,153
0,2,2,51.0,38.0,2.0,0,3.2406878714749525,15
1,1,2,8.0,20.0,3.0,1,0.38889337036311467,72
1,3,1,7.0,32.0,5.0,0,0.3294771568961921,104
0,3,2,86.0,13.0,3.0,0,2.6112574874718777,56
1,2,5,45.0,52.0,1.0,0,2.4186183792450837,166
1,2,5,7.0,37.0,3.0,0,0.44671959995958055,8
1,3,2,63.0,36.0,4.0,0,0.2904688735698316,95
0,3,4,1.0,10.0,4.0,0,0.6053726347543384,21
0,3,1,2.0,25.0,5.0,0,0.6701881964815242,12
0,2,1,29.0,92.0,3.0,0,1.3235255689293384,92
1,1,1,11.0,33.0,4.0,0,1.2008837776056869,72
0,3,1,25.0,52.0,2.0,0,3.2636576553021555,35
1,2,5,74.0,41.0,5.0,0,1.5168174564090526,126
0,1,1,98.0,61.0,5.0,0,3.5091588310337656,46
1,1,3,32.0,19.0,1.0,1,0.3641160095811484,83
0,3,4,72.0,3.0,5.0,0,1.346930538925155,147
1,1,1,66.0,25.0,4.0,0,0.8954141163568989,54
0,2,3,66.0,15.0,2.0,0,1.8931045532968775,183
1,3,5,48.0,77.0,3.0,0,1.1169077964411047,85
1,3,1,54.0,35.0,1.0,0,0.5257236248311705,64
0,1,1,44.0,49.0,2.0,0,4.209523736557519,49
1,3,2,50.0,63.0,2.0,0,2.135951162340524,111
1,1,3,80.0,68.0,5.0,0,1.2557854983750005,31
1,3,3,64.0,79.0,5.0,0,1.629815348914021,69
1,1,4,89.0,15.0,4.0,0,1.0589365047884345,132
1,3,5,3.0,32.0,3.0,0,0.4523365413041506,11
0,3,4,80.0,44.0,5.0,0,1.7470577919774095,136
1,2,4,66.0,20.0,5.0,0,1.2823325702822759,127
1,1,1,83.0,92.0,2.0,0,3.786209106593755,143
1,1,2,11.0,14.0,3.0,1,0.12963112345437156,82
1,3,2,49.0,38.0,2.0,0,3.564330493942268,12
1,2,1,28.0,51.0,2.0,0,3.9188026047047333,18
0,3,1,2.0,52.0,1.0,0,0.5295407834223195,16
0,3,5,10.0,56.0,1.0,0,0.8232242899317121,7
1,3,4,56.0,6.0,4.0,0,2.965512005150036,104
1,1,2,26.0,52.0,2.0,0,3.3539033570642274,22
0,1,1,42.0,34.0,1.0,0,2.624298947115781,13
1,3,2,24.0,14.0,3.0,1,0.6233782564898915,67
0,3,3,54.0,18.0,5.0,0,2.922227004183594,152
0,2,3,67.0,25.0,1.0,0,1.7100668844887768,114
1,3,5,42.0,71.0,5.0,1,0.5185244938174862,117
1,3,5,67.0,46.0,5.0,0,3.023991013999422,166
1,3,5,68.0,27.0,1.0,0,2.300003545395545,138
1,2,5,11.0,2.0,2.0,0,3.1522497466676436,158
1,3,4,6.0,23.0,3.0,0,0.6053726347543384,6
1,1,3,59.0,34.0,3.0,0,0.9708610351216368,134
0,3,4,69.0,75.0,3.0,0,1.3361318424046285,191
0,3,5,9.0,42.0,2.0,0,0.7584087282045263,21
1,2,1,25.0,53.0,2.0,0,3.8357638281576873,113
0,3,1,13.0,27.0,5.0,0,0.4523365413041506,14
1,1,2,4.0,29.0,4.0,0,1.0277298781273458,110
1,3,1,49.0,42.0,4.0,0,2.1471850450296643,26
0,2,5,60.0,1.0,2.0,0,1.8820882636920442,148
1,2,1,26.0,49.0,1.0,0,3.0473959839952385,33
1,2,4,41.0,90.0,5.0,0,1.95951009889452,146
1,2,1,34.0,65.0,4.0,0,0.5257236248311705,102
1,3,5,64.0,77.0,2.0,1,1.8228896433094284,152
0,1,3,44.0,61.0,2.0,0,3.411076807407773,83
0,2,2,32.0,49.0,2.0,0,2.8705197343806206,130
1,2,4,97.0,72.0,3.0,0,1.5238067885397726,70
0,3,4,35.0,65.0,1.0,1,1.047847684155499,90
1,3,1,70.0,45.0,3.0,0,1.3471481320094616,90
1,2,5,62.0,75.0,2.0,0,0.8410123185829584,128
1,1,5,47.0,50.0,3.0,0,0.5405570730271527,125
1,1,5,78.0,82.0,1.0,0,0.6053726347543384,143
1,3,3,55.0,73.0,5.0,0,1.629815348914021,87
1,3,5,88.0,29.0,5.0,0,1.6244160006537578,102
1,3,1,53.0,79.0,3.0,0,2.359419758862468,107
1,1,3,25.0,14.0,1.0,1,0.3641160095811484,85
0,3,2,45.0,23.0,5.0,0,1.864300235040798,187
1,1,4,75.0,25.0,4.0,0,2.5702820819091214,151
1,3,5,71.0,79.0,4.0,0,1.7760797033177957,81
1,1,2,40.0,6.0,3.0,0,1.1529190399122111,103
0,2,1,9.0,47.0,3.0,0,0.7059818468683237,12
1,3,1,5.0,7.0,1.0,0,0.35849906823657846,130
1,2,2,27.0,33.0,2.0,0,4.559968889845871,34
1,3,1,40.0,5.0,1.0,1,0.0,80
1,1,3,74.0,37.0,3.0,0,1.200571376066508,122
0,2,1,38.0,49.0,4.0,0,3.5575587548958545,32
0,3,5,78.0,35.0,4.0,0,1.184053135545197,160
0,3,3,73.0,52.0,3.0,1,1.693258519855057,115
1,3,5,86.0,66.0,5.0,0,1.5762336698759754,163
1,3,5,42.0,97.0,5.0,0,0.4771139020861168,176
0,2,1,69.0,56.0,5.0,0,2.505466520181936,163
0,3,5,12.0,38.0,3.0,0,0.5171521030313363,7
1,3,4,84.0,69.0,1.0,0,2.035341950226539,136
0,3,1,53.0,32.0,3.0,0,3.6457792866188568,14
1,3,5,34.0,95.0,5.0,0,0.7363761489948599,68
1,3,1,89.0,56.0,3.0,0,2.0007030975415825,70
0,2,1,62.0,28.0,5.0,0,0.2427440063874323,116
1,2,1,78.0,82.0,4.0,0,2.5716544726952715,115
0,3,5,10.0,52.0,2.0,0,0.6411662851411379,16
1,3,2,3.0,42.0,5.0,0,0.8412299116672652,100
0,1,5,78.0,53.0,2.0,0,3.4707106139590027,83
0,2,1,43.0,39.0,3.0,0,2.3758353967275645,134
1,2,5,66.0,19.0,2.0,1,0.17644106344600424,87
1,3,5,94.0,39.0,3.0,0,2.3180091671310983,92
0,3,4,9.0,25.0,4.0,0,0.7115987882128937,3
1,2,4,80.0,64.0,5.0,0,1.4353686637324636,84
0,2,5,59.0,61.0,1.0,0,1.3637813629588647,125
1,1,4,75.0,43.0,2.0,0,1.1830957489544405,132
1,3,2,75.0,21.0,5.0,0,1.6532203189098373,75
1,3,4,67.0,40.0,3.0,0,2.2588105467484825,66
1,3,5,23.0,90.0,2.0,0,3.2982965079871116,17
1,1,1,42.0,1.0,1.0,0,0.47799875764877126,157
0,3,4,22.0,43.0,5.0,0,3.0401890587802116,93
1,1,5,31.0,87.0,4.0,0,1.523589195455466,85
0,1,2,27.0,53.0,3.0,0,3.9408351839143996,23
0,3,5,11.0,36.0,1.0,0,0.5819676647585221,8
0,2,5,66.0,11.0,1.0,0,0.9238335020456974,127
1,1,1,43.0,35.0,3.0,0,2.775745056695512,26
1,1,4,37.0,4.0,4.0,0,1.0517373737747502,29
0,2,1,58.0,85.0,1.0,0,2.1759893632857437,98
0,3,1,13.0,38.0,5.0,0,0.73500375820871,13
0,1,1,33.0,32.0,2.0,0,3.0815996505115812,45
0,3,4,5.0,23.0,2.0,0,0.7059818468683237,11
0,3,1,1.0,22.0,5.0,0,0.5529457534181358,17
0,2,4,77.0,57.0,4.0,0,2.3713732530848373,146
0,3,3,60.0,75.0,5.0,0,3.1122115457224244,172
1,3,3,76.0,23.0,3.0,0,2.1289618302098043,144
0,3,2,61.0,32.0,5.0,0,0.470509502522678,17
1,3,2,62.0,64.0,1.0,0,1.5361954689307558,118
1,1,1,30.0,34.0,3.0,0,2.8463951528515747,39
0,2,2,27.0,54.0,3.0,0,1.9403496794571238,4
1,3,5,39.0,12.0,1.0,1,0.48251325034638004,107
1,1,2,27.0,4.0,2.0,1,0.5405570730271527,90
1,1,2,30.0,22.0,2.0,1,0.5653344338091189,69
1,1,3,37.0,4.0,1.0,1,0.3060721869003758,78
1,3,5,61.0,53.0,5.0,0,1.5886223502669583,16
1,3,5,4.0,33.0,1.0,0,0.5171521030313363,10
0,3,4,3.0,2.0,2.0,0,2.1582013346344975,113
0,2,1,46.0,36.0,2.0,0,3.6223743166230404,22
0,2,5,54.0,93.0,5.0,0,1.7124189392924531,127
1,2,5,72.0,48.0,4.0,0,1.3831593754805678,88
1,1,4,78.0,47.0,1.0,0,1.8422676558311315,90
0,3,5,57.0,83.0,2.0,1,0.7885854372467558,82
1,3,3,7.0,36.0,5.0,0,1.9649094471547832,85
1,2,1,76.0,37.0,4.0,0,1.4945672841150794,174
1,3,1,81.0,27.0,3.0,0,1.6766252889056537,95
0,2,5,7.0,54.0,4.0,0,0.6411662851411379,22
1,2,2,14.0,46.0,1.0,0,3.9214571713926967,72
1,3,5,55.0,12.0,1.0,1,0.3528821268920085,89
1,3,5,72.0,26.0,4.0,0,2.193994985021297,132
1,3,2,8.0,53.0,5.0,0,0.9506282386653915,140
0,3,5,7.0,56.0,3.0,0,0.3999096599679479,7
1,3,5,91.0,31.0,4.0,0,0.8646348816630816,105
1,1,5,51.0,31.0,1.0,0,0.27027853651357636,158
1,1,4,10.0,59.0,1.0,0,1.141685157223071,154
0,3,5,59.0,35.0,5.0,0,2.2543484031057557,120
0,3,5,71.0,73.0,5.0,0,2.4186183792450837,167
1,1,2,21.0,35.0,2.0,0,3.2348533370460757,23
0,3,1,4.0,39.0,2.0,0,0.6177613151453216,8
0,1,2,54.0,40.0,2.0,0,3.5575587548958545,35
0,2,2,21.0,44.0,3.0,0,2.2588105467484825,25
0,2,4,3.0,25.0,2.0,0,0.44671959995958055,15
1,3,1,72.0,20.0,5.0,0,1.9525207667638,122
1,1,2,29.0,30.0,1.0,0,3.312057579164245,26
0,3,1,58.0,50.0,4.0,0,4.129664927751387,18
0,3,1,53.0,94.0,1.0,1,1.1171253895254116,113
1,1,3,68.0,52.0,4.0,0,0.7777867407262294,146
1,1,1,84.0,63.0,2.0,1,0.2592622469087431,153
0,3,5,7.0,17.0,3.0,0,0.6467832264857079,6
0,1,1,89.0,88.0,3.0,0,1.140530359521228,76
1,1,5,85.0,49.0,5.0,0,2.276598575399729,113
1,1,2,21.0,13.0,1.0,1,0.3060721869003758,103
0,3,5,9.0,40.0,2.0,0,0.42331462996376423,14
0,2,1,23.0,42.0,2.0,0,2.0877688315627414,12
1,2,1,78.0,47.0,1.0,0,2.0655186592687684,110
1,3,4,96.0,72.0,5.0,0,1.3307324941443652,106
0,1,5,84.0,82.0,3.0,0,3.481726903563836,124
1,3,2,56.0,57.0,3.0,0,1.523589195455466,149
0,1,2,39.0,41.0,3.0,0,4.018039426032568,18
1,3,5,36.0,1.0,4.0,0,0.47799875764877126,56
0,3,5,6.0,46.0,3.0,0,0.27027853651357636,6
0,2,2,8.0,24.0,3.0,0,1.5703991354470985,135
1,3,2,65.0,7.0,1.0,0,1.46439057507285,141
0,1,2,99.0,50.0,1.0,0,2.752122493615389,68
0,3,1,13.0,40.0,1.0,0,0.4523365413041506,8
1,2,5,41.0,24.0,5.0,0,2.5288714901777523,138
1,1,2,71.0,63.0,2.0,1,1.2355226302906432,115
1,3,5,10.0,50.0,4.0,0,0.3350940982407621,3
0,3,1,4.0,18.0,2.0,0,0.7584087282045263,12
1,2,4,25.0,29.0,1.0,0,3.204241441835233,97
1,2,1,60.0,45.0,2.0,0,0.5419294638133025,86
1,3,5,6.0,49.0,2.0,0,0.5819676647585221,17
0,2,1,4.0,16.0,5.0,0,2.1332063807682244,90
0,3,5,70.0,6.0,1.0,0,2.0477306306175223,171
0,3,4,5.0,27.0,3.0,0,0.3999096599679479,2
0,1,1,21.0,34.0,1.0,0,2.2338155928822094,6
1,2,1,77.0,38.0,2.0,0,2.501221969623516,143
1,1,4,75.0,59.0,3.0,0,2.3236261084756684,86
0,2,5,50.0,23.0,2.0,0,1.9428768679451167,135
0,1,2,58.0,52.0,2.0,0,4.030428106423551,29
1,3,5,83.0,33.0,1.0,0,1.1763240099080274,70
0,3,4,5.0,24.0,3.0,0,0.5763507234139521,5
0,2,3,78.0,22.0,3.0,1,1.1058915068362716,90
0,1,3,44.0,17.0,5.0,0,2.606075732295921,108
0,2,1,34.0,40.0,1.0,0,4.000033804297015,35
1,3,3,19.0,23.0,5.0,0,0.8401999940484063,90
0,1,1,47.0,40.0,1.0,0,3.5467600583753285,41
0,3,4,18.0,99.0,3.0,1,0.7777867407262293,115
0,1,2,28.0,48.0,2.0,0,1.7292697633261631,37
1,2,1,36.0,47.0,4.0,0,1.1693647494054196,104
1,3,2,42.0,69.0,4.0,0,0.2427440063874323,124
1,1,1,29.0,74.0,2.0,0,3.2208746727846362,158
0,2,5,13.0,33.0,1.0,0,0.7059818468683237,18
0,1,2,98.0,3.0,3.0,0,3.2126031647521027,44
1,3,2,77.0,70.0,2.0,1,1.4367410545186137,183
0,3,1,9.0,43.0,4.0,0,0.4523365413041506,8
0,3,5,13.0,35.0,2.0,0,0.5295407834223195,19
1,2,3,29.0,3.0,1.0,1,0.48251325034638004,97
1,2,5,78.0,63.0,2.0,0,1.9772981275457662,143
0,1,1,49.0,36.0,2.0,0,3.562958103156118,25
1,3,2,48.0,48.0,1.0,0,2.1829786954164634,43
1,3,5,87.0,72.0,4.0,0,1.6878591715947937,79
0,3,5,40.0,33.0,3.0,1,0.8353953772383885,109
0,1,1,22.0,50.0,1.0,0,3.6817905300899634,27
0,2,2,47.0,50.0,2.0,0,2.840560618422698,26
1,1,5,47.0,98.0,3.0,0,0.830213622062432,90
1,2,4,55.0,43.0,5.0,0,2.1703724219411735,106
0,3,4,81.0,4.0,4.0,0,0.41558550432659436,114
0,3,5,5.0,48.0,3.0,0,0.5819676647585221,9
1,3,1,7.0,60.0,3.0,0,1.6836146210363736,101
1,3,2,65.0,88.0,2.0,0,1.698875461199627,166
0,3,1,48.0,49.0,2.0,0,2.163383089810454,12
1,2,1,70.0,27.0,3.0,0,1.864300235040798,101
1,1,5,31.0,10.0,5.0,0,1.2355226302906432,131
0,3,2,56.0,96.0,2.0,1,1.1887126902990104,108
1,1,3,69.0,82.0,3.0,0,1.1002745654917017,148
1,3,1,44.0,5.0,4.0,0,0.20404812460025054,62
